item_id,description,imageURLHighRes
B00030EU80,"[CLS] Highly articulated model kit of the God Gundam from Mobile Fighter G Gundam features impressive detail and fighting action gimmicks. Special frame has been designed to accommodate the numerous martial arts poses seen in the anime. Comes with multiple hands for various hand stances and special translucent parts for beam katanas and God Finger special attack. Core Lander can separate from body just like in the show! Runner x 12, Stickers, Instruction Manual. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41ak7POq-sL.jpg
B001447IX8,"[CLS] ALEX Toys Little Hands String A Farm lets you string up big, chunky shapes with these beautiful wood beads. Thread the cotton lace through the openings on either side of the beads and string up a collection! Stringing helps young children develop fine motors skills and the beads help promote sequencing and counting skills. Includes chunky wood beads, wooden needle, cotton lace and stopper. Recommended for children 3 to 5 years of age. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51t5xyUGaxL.jpg
B000063CUT,"[CLS] Now a senator from Naboo, Padm&#xE9; Amidala has grown in bravery and wisdom  since her term as queen. Courageous and resourceful, she tries to escape after  being captured on the planet of Geonosis and sentenced to death. This 3.75 inch action  figure features quick-draw action: twist Amidala's waist to lower her arm, then  release--her arm swings up and she's ready to fire the blaster. Included with  the figure are a blaster, arena column, and metal chain. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41RZ8CXAW6L.jpg
B000HPNK6Y,[CLS] Pandas are known for their laid-back attitude and gentle nature. Pandas enjoy a well-designed room with lots of comfy places to sit - and a well-stocked fridge of Bamboo Canelloni. [SEP],https://images-na.ssl-images-amazon.com/images/I/51JiDvl8wcL.jpg
B0013JWTD8,[CLS] This is a brand new N scale product. [SEP],https://images-na.ssl-images-amazon.com/images/I/31G%2Brp9Y6lL.jpg
B0015656IY,[CLS] HESS SEASONAL TOY TRUCK FOR 2005 [SEP],https://images-na.ssl-images-amazon.com/images/I/41CPeau%2BAvL.jpg
B002BG193S,[CLS] Watch as this cute frog makes its way from one end of the bath to the other! He swims frog style across bathtubs and pools while the baby frog rides in comfort. He also crawls on the floor! [SEP],https://images-na.ssl-images-amazon.com/images/I/41eFLw0JxmL.jpg
B001XQ1N2E,"[CLS] Assemble your own robot with a brain with the 4M Smart Robot kit. The 4M Smart Robot includes everything you need to build a fun and functional robot. When activated, the smart robot moves under its own power and changes direction when it encounters an obstacle. No special tools or knowledge required; the kit contains detailed instructions and all the necessary parts to let the fun begin. Requires one AA battery (not included). Recommended for ages 8 years and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51r6GeRvtFL.jpg
B00025EIZQ,"[CLS] Double primed acid-free canvas panels are closely woven with pure cotton and ready for painting. They have a sturdy backing, and the edges are turned under and glued to prevent fraying. Ideal for oils, caseins, tempera, acrylics and collage. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51eSUZVUSOL.jpg
B000TZVIZC,[CLS] Rhode Island Novelty 10-Inch Echo Mic (Colors may vary) [SEP],https://images-na.ssl-images-amazon.com/images/I/41Bwuzd2ZyL.jpg
B005C3F4L0,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/516M0TvKeyL.jpg
B00261JT8U,[CLS] Toy Story Sheriff Woody 16 Ragdoll [SEP],https://images-na.ssl-images-amazon.com/images/I/41CZAOiNL7L.jpg
B000068NKN,"[CLS] Will you become the next King of Games? Go to battle in the Yu-Gi-Oh! Duel Monsters Arena Playset. It's a portable playset you can carry anywhere. When you're done dueling, store your figures inside. The Yu-Gi-Oh! Duel Monsters Arena Playset holds up to twenty 2-inch Yu-Gi-Oh! figures and ten Holo-Tile Stands. Comes complete with ten Holo-Tile Stands for game-ready action and one 2-inch Yu-Gi-Oh! figure. Playset folds easily for storage and transport. [SEP]",https://images-na.ssl-images-amazon.com/images/I/518K6Q2GE3L.jpg
B000NWSPIE,"[CLS] Help little ones learn their ABCs and 123s with this colorful planner. Using a finger or the pretend stylus, kids can press the screen for songs and then sing along! Or they can press the buttons to learn letters and numbers! Activate sights and sounds with this fun teaching tool thats just the right size for little hands and inquisitive little minds. Sure to keep toddlers entertained with lots to see and hear, this is the kind of fun you can count on! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51BJ%2B83ptqL.jpg
B001B2TZV6,"[CLS] Feeding time is more fun with My Sweet Baby Magic Baby Bottles. These lightweight plastic bottles appear to empty when the baby doll drinks, sparking the imagination and providing hours of enjoyment. The fluid level in each bottle decreases more quickly the farther its tilted. Each bottle is decorated with cute wraparound graphics to entertain young minds. This set includes one (1) baby milk bottle and one (1) baby juice bottle. Recommended for ages 3 years and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/31pEaRt7CXL.jpg
B000F03WQE,"[CLS] The Man tgs is the perfect all-round vehicle for construction sites, long-haul deployment and local distribution. Thanks to durable design, featuring powerful engines and providing an over-average payload, this truck is the prototype of the frequently described all-round vehicle with plenty of innovations on board. The two-tone cab features doors that can be opened to provide any bworld figure with a modern place of work. The cab is equipped with an interface to install the optional light & sound module (item no. 02801 or 02802 sold separately). this cutting-edge rear-side loader supplies refuse to the compression chamber housing using two spindles, just like the original. Empty small refuse bins or containers into the vehicle's body. The body is emptied using the opening rear flap that locks in the end position. Two garbage cans are included; excellently suitable for the Bruder garbage can set (item no. 02607 featuring three small and one large can sold separately). [SEP]",https://images-na.ssl-images-amazon.com/images/I/71SKf7LhA4L.jpg
B004UU9ZB6,"[CLS] Kids will love cruising along on this Harley-Davidson styled tricycle with durable and rugged tires that help take them wherever they want to go. Cool features like the secret storage compartment under the comfort-ride seat add to the fun! And the wide, stable wheel base, easy-grip handlebars and big foot pedals help even the littlest riders get rolling!Maximum weight 55 pounds. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41JReqzd2iL.jpg
B000H7MVMG,"[CLS] Fine grain filler ideal for eliminating seams, sink holes and recon touring. This putty dries hard, has little shrinkage and Sands smooth. Original green color formula, time - tested to provide reliable results for all resurfacing needs. 2.3 oz tube. [SEP]",https://images-na.ssl-images-amazon.com/images/I/3118jh5FdCL.jpg
B003A6V3CU,"[CLS] With a Folkmanis finger puppet, you'll always have a friend nearby. Mini bunny Rabbit is 5 inches of soft, cuddly fun. Designed in gray and white micro-fiber fabrics with pink accented ears. Ideal for use in interactive stage and puppet theater, Folkmanis puppets are also great for teaching, daycare, school, pretend play, games and parties, or to pair with a book for storytelling. Easy to feed and care for, Just add lots of love and snuggly fun. Folkmanis has been encouraging young imaginations to Blossom since 1976 With its innovative and engaging specialty puppets, promoting creativity and discovery while winning nearly every industry, child development, and kid-tested award. Folkmanis has grown to become the premier manufacturer of plush puppets worldwide, offering over 200 of the most heartwarming and realistically designed creatures--both exotic and familiar--on the market today. (Birthday: January, 2010). [SEP]",https://images-na.ssl-images-amazon.com/images/I/41heUx12mOL.jpg
B003X2UKLG,[CLS] Small toy vehicle. [SEP],https://images-na.ssl-images-amazon.com/images/I/510WGgf8ERL.jpg
B00000IU72,"[CLS] Reversible track segments for making right or left turns, perfect for battery operated locomotives. The foundations to every railway set. Select some extra pieces to extend your current track. The Original Wooden Railway! BRIO created the first wooden railway in 1958. Since then weve built up the worlds largest range of wooden railway items. Our modular system offers endless layout possibilities and endless fun. The tracks are crafted from the highest quality beech wood, making them durable for years to come. These items are compatible with the BRIO Railway System. [SEP]",https://images-na.ssl-images-amazon.com/images/I/412Mf%2B3JmsL.jpg
B000GZGF4E,"[CLS] Includes: Harp Seal Pup, Beluga Whale Calf, Penguin Baby, Bottlenose Dolphin Calf, Killer Whale Calf, Hammerhead Shark Baby, Manatee Baby, Sea Turtle Baby, Walrus Baby, Sea Lion Baby and Sea Otter Baby. Each mini figure is carefully sculpted and finely painted by hand to ensure optimum quality for years of learning fun. For added play value these collections are packaged in a reusable acetate tube. [SEP]",https://images-na.ssl-images-amazon.com/images/I/31xALx0zRNL.jpg
B00172SC0K,[CLS] Robot-to-vehicle figure features a launching thermal beam projectile in robot mode and makes jet combat sounds in fighter jet vehicle mode! Features electronic lights and cool conversion sounds! Includes 2 AAA batteries. Ages 5 and up. [SEP],https://images-na.ssl-images-amazon.com/images/I/41fQmcBVBgL.jpg
B0027IVMWI,"[CLS] The Franklin Sports Future Champs Youth Football Goal Post Set was designed specifically with little athletes in mind! Take your backyard football game to the NEXT LEVEL! You can now feel complete with a true football goal post for game-changing field goals and extra points after touchdown! Fun for the entire family! Play a game of backyard football or compete with your friends and family for the longest field goal! With the included kicking tee, you can practice easily on your own or with friends. The set also comes complete with an 8-inch mini football, ideal for first-time players just learning the game. The miniature ball is best suited for younger kids (as young as age 4), and your little athletes may graduate from the ball included as they become more experienced Football Champs! The included air pump and inflation needle keep the football properly inflated for game after game! The Goal Post is designed to be lightweight and easy to assemble, making it simple to set up and break down. A water-filled base keeps the goal post in place while you play! The Franklin Sports Future Champs Football Goal Post was designed with growing athletes in mind, with posts that adjust from 4 to 6 feet tall, making field goals more challenging as experience is gained! [SEP]",https://images-na.ssl-images-amazon.com/images/I/418iy5mPZ6L.jpg
B0012WO6R8,[CLS] CHX02860 Figure Storage Box Small (Holds Approx 14 Miniatures 25mm in size)<br/><br/>Cut out size: 1 in x 1 in x 9/16 in.<br/><br/>1 level of foam. [SEP],https://images-na.ssl-images-amazon.com/images/I/31a0ynTbRKL.jpg
B004UUOZCU,"[CLS] DC Universe Young Justice 6 Figure Collection: Based on Cartoon Network's hit animated series, Young Justice. Young Justice is an animated series featuring a group of teenage superheroes who are members of a covert team and aspire to be members of the Justice League. Highly detailed and articulated, these 6 figures are styled after popular characters in the show and come with dynamic, themed display stands collectors are sure to love. Like the other DC Universe collector figures, the DC Universe Young Justice figures are sculpted and designed by the prestigious Four Horsemen Studios. Additionally, these figures also come with numerous accessories creating limitless display options.<br><br>Features include:<ul><li>Based on Cartoon Network's hit new animated series, Young Justice</li><li>Young Justice is a group of covert teenage superheroes who aspire to be members of the Justice League</li><li>Styled after the popular characters from the show and come with dynamic themed display stands</li><li>Created in 6 scale each figure is highly detailed and fully articulated</li><li>Features numerous accessories to create limitless display options</li><li>Recommended Ages: 4-10 years</li><li>Product Dimensions: 10 x 4 x 10 inches</li></UL> [SEP]",https://images-na.ssl-images-amazon.com/images/I/51orqoV2irL.jpg
